id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,name,neighbourhood,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
17589436,95,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,strict,TRUE,Asheville,"I am renting a very spacious, unique, bright L shape studio filled with character for perfect NYC vibe & getaway. Apt is located Lower East Side (LES) walking distant SOHO,Nolita, Chinatown, lots of restaurants and bars and close to the F,B,D,J,M,Z . Hello all , I am happy to rent my apartment to  respectful, clean individuals. I love my apartment and want to make sure it is in good hands while away.  My apt. is located one of the most convenient and attractive neighborhood  in Manhattan, Lower East Side (LES). It's a very quiet  apartment best fits 2 guests. ( one Queen size real bed 60"" x 80"" and one single day bed) 15 feet wide window provides great light and eastern views of downtown Manhattan, lying in bed and gazing out the window is lovely. Furniture's are carefully selected by award winner interior designer  and items within the space give the whole apartment a colorful , light and airy / spacious feeling. Any questions I am happy to answer and after 14+ years living in New Yor",t,71%,f,35.57805,-82.58342,Come Home in West Asheville!,28806,86,https://a0.muscache.com/im/pictures/96983006/5c25be7f_original.jpg?aki_policy=small,10002,1,2
5520582,95,Apartment,Hotel room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,TRUE,Asheville,"Our place is fully renovated with a nice and clean carpet in the bedroom and living room. You will have your own private bedroom and bathroom. There is one parking spot in the basement. The neighborhood is quiet and nice. Groceries stores, restaurants and The Grove mall nearby. Quite in the middle of LA: - 20 min by car to Santa Monica and Venice beach - 10 min by car to Hollywood boulevard - 20 min by car to Downtown LA Buses and subways stations closed  You will love this place. We will be here to help and guide you.",f,83%,f,35.57381,-82.59377,"Modern Meets Zen, Rest & Restore - West Asheville",28806,,https://a0.muscache.com/im/pictures/14bf8357-c56f-4cb8-8f98-9a76ad040dbb.jpg?aki_policy=small,90036,1,1
8908966,95,Apartment,Shared room,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,Bathtub,""Babysitter recommendations"",""Pack ’n Play/travel crib""}",4,1,Real Bed,strict,TRUE,Asheville,"Welcome to Venice!  You will have the entire modern, 2nd floor, light and bright two bedroom one bath apartment to yourself. Minutes to restaurants, Venice beach, site seeing, shopping. Internet, cable, linens included, and secure parking! Sleeps 6. Welcome to Venice!  You will have the entire modern, renovated, light and bright two bedroom one bath apartment to yourself. This is a great location, close to all that Venice has to offer, on a quiet, friendly street. The apartment is on the second floor with a fully equipped kitchen, a washer and dryer and secure parking for one car. Rental also includes 2-4 bikes (adult size only & no helmets), wireless internet, TV with cable, HBO and Showtime plus a collection of movies on DVD.The bedrooms have queen sizes beds and the living room has a small desk with a good view. Linens and towels provided. And beach towels! The apartment can accommodate 6 if two people sleep on the sofa bed.  We can book one night if it is in a gap between guests. P",t,100%,f,35.59942,-82.56189,# 1) Downtown Get Around,28801,96,https://a0.muscache.com/im/pictures/57542540/e0479401_original.jpg?aki_policy=small,90291,2,3
15705862,95,Apartment,Hotel room,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Iron}",2,1,Real Bed,moderate,TRUE,Asheville,"Guest are provided face cloths, towels, soap, shampoo & conditioner and toothpaste. Other amenities include wifi, cable tv, walking distance to eateries and groceries, 4 minute walk to the train, 10 minute train ride to downtown Brooklyn, 25 minutes to Manhattan If you're looking for great bars, nice eateries or some tourists attraction, please feel free to ask. Walking distance from the 3 and 4 train. I also offer my services, instead of the guest taking cabs or Uber. I'm willing to take you to your destination for a fraction of the cost.",t,90%,t,35.58247,-82.49987,Mid Century Modern Basement Apt..,28805,96,https://a0.muscache.com/im/pictures/1e02a7bf-15f1-4c14-926b-734fcc7feeee.jpg?aki_policy=small,11212,1,1
18191678,85,Apartment,Entire home/apt,"{TV,""Air conditioning"",""Wheelchair accessible"",Pool,""Pets allowed"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1,Real Bed,moderate,TRUE,Asheville,This apartment has a lot; from a private saunas to a well equipped gym! The location is surrounded by local restaurant and 2 blocks  from the Hollywood Stars -private gym -pool  -sauna -recreational room -private balcony I make my self available for my guest Very safe and everyone surrounding the complex is super friendly,f,,f,35.56843,-82.65529,Cute Asheville Area Bungalow 7 Miles to Downtown,28715,,https://a0.muscache.com/im/pictures/da9f8b4b-e273-404b-8f3e-47fba9f9fd43.jpg?aki_policy=small,90068,1,1
11376382,85,Apartment,Shared room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,Gym,""Elevator in building"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,FALSE,Asheville,"Come have a nice stay in the marina enjoying the view in this one bedroom , well located with great amenities Walking distance from all shopping centers and bike trails ready",t,100%,t,35.57357,-82.53846,Perfectly Located Studio Apartment In Asheville,28803,80,https://a0.muscache.com/im/pictures/3444c30f-ab9a-47ad-8440-deb7c74e47ec.jpg?aki_policy=small,90292,1,1
18224863,80,House,Hotel room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,Heating,""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",8,1,Real Bed,strict,TRUE,Asheville,"Huge 3 bedroom apartment situated in Flatbush, Brooklyn. Average 8 mins walk to train station. Average 30 mins to Manhattan and 10 mins ride to Barclays Center, Prospect Park, Brooklyn Museum, Kings Theatre and Williamsburg.This apartment minimun booking amount are three guests. Spacious 3 bedroom with lots of closet space.  Private entrance Full kitchen Large living  room Large bedrooms Wifi Queen size bed Private entrance Yes Multicultural neighborhood, shopping areas as well as restaurants that are in close proximity. Shopping and fitness centers within walking distance. Average 8 mins walk to train station and 2 mins to the bus.  Average 30 mins to Manhattan and 10 mins ride to Barclays Center, Prospect Park and Brooklyn Museum. 10 mins walk to Kings Theatre. Bus or train to Williamsburg.",f,100%,t,35.64578,-82.52542,"Lovely cottage 10 minutes north, quiet.",28804,72,https://a0.muscache.com/im/pictures/e9baba99-e67a-413c-9986-9386f8c5fa2f.jpg?aki_policy=small,11226,3,3
4680055,80,Condominium,Hotel room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on street"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",""Smart lock""}",2,1,Real Bed,strict,TRUE,Asheville,"Tourists/Conference-goers great choice! Private bedroom/bath in a renovated house close to downtown Boston, Boston Convention Center and tourist places; walk to subway Red line T 2 stops to South Station, 3 stops to Downtown Crossing and Park Street. Beautifully furnished private room with a full-size bed, closet, computer desk and access to WiFi internet. Bathroom outside your room will be all yours during your stay with toiletries and hair dryer included. High Speed Wifi internet; washer and dryer in the unit for your convenience with detergent provided; our modern kitchen, dining and living room area as well as the fabulous roof deck. Feel free to ask any questions regarding your booking/stay. I will try my best to reply in a timely manner. South Boston (Southie) is one of the hottest neighborhoods in Boston as of late given its proximity to the Seaport area with restaurants, bars and a bustling nightlife. The condo is on the west side of Southie - less than a mile to downtown Bosto",t,100%,t,35.46158,-82.53984,HUGE SUITE (king bed) & huge bath-PRIVATE ACCESS,28704,96,https://a0.muscache.com/im/pictures/aad0eaa7-a727-4f18-8271-cfe881d204a0.jpg?aki_policy=small,2127,1,1
5559765,79,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",4,1,Real Bed,flexible,TRUE,Asheville,"Centrally located&very comfy, spacious one bedroom is the perfect place to stay in LA. This apartment will be everything you will need and more. This prvte apt has a pool, a large balcony , hot tub, laundry rm, & your own resrved prking spot!!!!! Also has fully equipped kitchen, AC, and is within walking distance to everything you'll need during ur stay!!",f,50%,t,35.62277,-82.50215,"Lovely, peaceful mountain retreat",28805,,https://a0.muscache.com/im/pictures/3802cb32-32c3-43ae-bdf5-37dd21118dac.jpg?aki_policy=small,90026,1,2
583490,78,Apartment,Private room,"{Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Hair dryer"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,TRUE,Asheville,"This apartment is charming and wonderful. Beautiful plaster walls 9 foot ceilings hardwood floors throughout. ..LOOKING FOR ""SOLID GUEST"" , for a ""SOLID Amt OF DAYS inMAY""......Kitchen floors & counter are imperfect thru age.The living room window is two French doors that opens out onto palm fronds right before you. Think of the Eagles song hotel California and imagine an apartment for that song this is it.. 9 foot curved living room and bedroom ceiling. Hardwood floors hand trowel plaster walls and ceiling .. vintage and historical Long Beach is super close to all parts of LA look at a map and see. There are many restaurants and shops with in the Long Beach area to have good food for a reasonable price. I am very happy to share local information tailored to your interest and curiosity's (READ MY 22 PREVIOUS REVIEWS) ...This listing is  when you have the entire Home to yourself. I might at your arrival to pass the key/ welcome you upon arrival…Otherwise I'm available for questions and ",t,100%,f,35.621288,-82.553017,Private Home 1 mile to downtown,28804,100,https://a0.muscache.com/im/pictures/9ebde7af-0dda-4048-843d-011501b34575.jpg?aki_policy=small,90804,1,1
11825529,73,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",3,1,Real Bed,moderate,TRUE,Asheville,"Warm and cozy studio with full kitchen and bathroom. Big balcony. Parking included. Walk to the beach, rent a bike, eat at variety of restaurants, see boats at Marina harbor! Great location! Friendly neighborhood! Meet locals at ""Cow's End"" famous coffee and wrap cafe.  Great experience all around. This is a non smoking apartment. Warm and cozy studio with full kitchen and bathroom. Big balcony. Parking included. Walk to the beach, rent a bike, eat at variety of restaurants, see boats at Marina harbor! Great location! Friendly neighborhood! Meet locals at ""Cow's End"" famous coffee and wrap cafe.  Great experience all around. Close to the beach, lots of entertainment, balcony,  full kitchen. Gated parking, swimming pool, beach activities, Venice Beach, Marina Harbor At the check in, to deliver the keys. Quite peaceful place, friendly locals, fresh ocean breeze, Venice canals, marina harbor. Yes, the is Bus and uber Gated parking, swimming pool, beach activities, Venice Beach, Marina Har",f,100%,t,35.61929,-82.48114,"Private, peaceful, and free goat therapy",28805,97,https://a0.muscache.com/im/pictures/4c920c60-43dc-4169-a0da-ccf37f1d7a94.jpg?aki_policy=small,90292,1,1
